code,city,year,population,gdp,gdpp,gdpg
211300,朝阳市,2015,340.9,8547329,28852,-6.4
211300,朝阳市,2016,341,7165334,24285,-6
211300,朝阳市,2017,336,1936827,NA,NA
211300,朝阳市,2018,336,8314297,28266,4
210500,本溪市,1999,156.69,1332939,NA,1.18
210500,本溪市,2000,157.1,1583175,NA,10.2
210500,本溪市,2001,156.46,1773090,NA,NA
210500,本溪市,2002,156.57,1934967,12362,10.5
210500,本溪市,2003,156.58,2346594,14985,13.6
210500,本溪市,2004,156.56,2936043,18752,14
210500,本溪市,2005,156.4,3432895,21922,15.1
210500,本溪市,2006,156.18,4003426,25619,16.1
210500,本溪市,2007,155.97,4849215,31066,14.5
210500,本溪市,2008,155.66,6108589,39199,15
210500,本溪市,2009,155.46,6883947,44251,18.3
210500,本溪市,2010,154.6,8603675,50612,16
210500,本溪市,2011,154.3,10445851,60552,13.6
210500,本溪市,2012,153.2,11123567,64459,10
210500,本溪市,2013,152.3,11936598,78530,7.31
210500,本溪市,2014,152,11712452,67879,6.29
210500,本溪市,2015,151.21,11646927,67656,3.6
210500,本溪市,2016,150,7667098,44745,-8.8
210500,本溪市,2017,148,5590042,NA,NA
210500,本溪市,2018,146,8230867,48920,1.2
451300,来宾市,1999,NA,NA,NA,NA
451300,来宾市,2000,NA,NA,NA,NA
451300,来宾市,2001,NA,NA,NA,NA
451300,来宾市,2002,240.95,1043774,4356,9.7
451300,来宾市,2003,244.14,1192224,4916,10.2
451300,来宾市,2004,245.13,1452075,5936,12.8
451300,来宾市,2005,246.8,1700427,6913,13.4
451300,来宾市,2006,247.62,2034565,8230,13.87
451300,来宾市,2007,250.15,2453424,10852,15.3
451300,来宾市,2008,252.74,2715837,11903,12.84
451300,来宾市,2009,254.5,2993595,12967,12.76
451300,来宾市,2010,260.1,4048883,18369,18
451300,来宾市,2011,261.7,4862126,23055,13.02
451300,来宾市,2012,260.3,5142945,24183,11.73
451300,来宾市,2013,255.6,5155700,20139,0.25
451300,来宾市,2014,266.4,5512357,25563,6.1
451300,来宾市,2015,265.84,5576985,25667,3.42
451300,来宾市,2016,269,5891105,26885,3.9
451300,来宾市,2017,268,2936789,NA,NA
451300,来宾市,2018,269,6924112,31102,7.16
330100,杭州市,1999,616.05,12252795,NA,10.18
330100,杭州市,2000,621.58,13825616,NA,12
330100,杭州市,2001,629.14,15680138,NA,NA
330100,杭州市,2002,636.81,17818302,28150,13
330100,杭州市,2003,642.78,20997744,32819,15.2
330100,杭州市,2004,651.68,25150000,38858,15
330100,杭州市,2005,660.45,29426519,44853,13
330100,杭州市,2006,666.31,34415068,51878,14.3
330100,杭州市,2007,672.35,41001722,52590,14.6
330100,杭州市,2008,677.64,47811649,70832,11
330100,杭州市,2009,683.38,50875530,63333,10
330100,杭州市,2010,689.12,59491687,69828,12
330100,杭州市,2011,695.7,70190579,80478,10.1
330100,杭州市,2012,700.5,78020058,88962,9
330100,杭州市,2013,706.6,83435193,118013,6.94
330100,杭州市,2014,715.8,92061633,103813,8.16
330100,杭州市,2015,723.55,100502079,112230,10.15
330100,杭州市,2016,736,113137223,124286,9.6
330100,杭州市,2017,754,116214609,NA,NA
330100,杭州市,2018,774,135091508,140180,6.72
220700,松原市,1999,272.03,1481995,NA,NA
220700,松原市,2000,273.53,1557777,NA,0.7
220700,松原市,2001,275.67,1780141,NA,NA
220700,松原市,2002,277.72,1952528,7056,8.8
220700,松原市,2003,279.43,2271321,8153,14.8
220700,松原市,2004,280.78,2847227,10165,18.2
220700,松原市,2005,277.46,3655508,13175,22.7
220700,松原市,2006,278.21,4736781,17049,18.22
220700,松原市,2007,281.3,6073494,21710,20.3
220700,松原市,2008,285.09,8067183,28486,22
220700,松原市,2009,288.33,9008304,31421,14.01
220700,松原市,2010,290.05,11028462,38136,12.66
220700,松原市,2011,292.1,13609668,46749,13.8
220700,松原市,2012,289.8,16054206,55177,12.1
220700,松原市,2013,283,16504848,58321,2.81
220700,松原市,2014,278.5,15962932,56868,6.2
220700,松原市,2015,278.07,16373003,58841,6.3
220700,松原市,2016,278,16516898,59413,2.6
220700,松原市,2017,275,3913200,NA,NA
220700,松原市,2018,275,13736009,49912,4.1
542600,林芝市,2016,19,NA,NA,NA
542600,林芝市,2017,19,652800,NA,NA
542600,林芝市,2018,20,1500100,65053,9.3
370400,枣庄市,1999,355.8,2271258,NA,-3.5
370400,枣庄市,2000,357.99,2488058,NA,10.8
370400,枣庄市,2001,360.32,2768000,NA,NA
370400,枣庄市,2002,362.25,3138600,8687,13.1
370400,枣庄市,2003,363.76,3832400,10558,16.1
370400,枣庄市,2004,365.09,5033100,13811,17.2
370400,枣庄市,2005,367.27,6333500,17602,17.4
370400,枣庄市,2006,371.97,7599500,21045,16.4
370400,枣庄市,2007,380.19,9255606,25482,16.1
370400,枣庄市,2008,383.24,10928300,29978,13.1
370400,枣庄市,2009,386.79,11960414,32698,12.6
370400,枣庄市,2010,391.03,13620361,36839,12.6
370400,枣庄市,2011,6861.4,15616815,41746,10.85
370400,枣庄市,2012,394.8,17029205,45262,10.7
370400,枣庄市,2013,396,18306300,46228,7.5
370400,枣庄市,2014,401.3,19801306,51890,8.97
370400,枣庄市,2015,407.77,20310028,52692,7.07
370400,枣庄市,2016,413,21426335,54984,7.15
370400,枣庄市,2017,418,11571249,NA,NA
370400,枣庄市,2018,423,24023800,61226,4.3
450200,柳州市,1999,180.41,1752306,NA,9.01
450200,柳州市,2000,183.48,1845031,NA,4.8
450200,柳州市,2001,186.11,2070060,NA,NA
450200,柳州市,2002,187.95,2303105,12314,14.9
450200,柳州市,2003,351.26,3266706,9337,11.9
450200,柳州市,2004,354.51,4037641,11442,14.4
450200,柳州市,2005,356.66,5175009,14554,13.6
450200,柳州市,2006,360.51,6223355,17355,15.2
450200,柳州市,2007,362.5,7551234,20737,15.5
450200,柳州市,2008,364.9,9098522,21181,14
450200,柳州市,2009,367.56,10460537,28291,NA
450200,柳州市,2010,372.69,13153121,35230,15.84
450200,柳州市,2011,374.8,15797154,41832,10.82
450200,柳州市,2012,372.3,18206066,47795,11.51
450200,柳州市,2013,372.4,20100543,54034,10.41
450200,柳州市,2014,377.9,22085074,57049,8.5
450200,柳州市,2015,381.62,22986169,58869,7.2
450200,柳州市,2016,386,24769396,62855,7.3
450200,柳州市,2017,387,22256613,NA,NA
450200,柳州市,2018,390,30536457,75945,6.37
430200,株洲市,1999,370.09,2809966,NA,9.52
430200,株洲市,2000,372,2914191,NA,8.2
430200,株洲市,2001,372.1,3226716,NA,NA
430200,株洲市,2002,373.03,3552747,9644,10.1
430200,株洲市,2003,373.6,3830868,10707,11.1
430200,株洲市,2004,370.93,4524770,12635,12.4
430200,株洲市,2005,372.23,5241377,14497,11.9
430200,株洲市,2006,376.9,6052653,16526,12.3
430200,株洲市,2007,380.34,7512625,20387,15.3
430200,株洲市,2008,383.04,9095676,24563,13.4
430200,株洲市,2009,382.8,10248939,27536,14.47
430200,株洲市,2010,390.27,12754805,33604,15.4
430200,株洲市,2011,877.6,15642651,40431,14.1
430200,株洲市,2012,395.8,17613222,45235,12.04
430200,株洲市,2013,399.6,19494317,48736,10.68
430200,株洲市,2014,396.1,21610147,54741,10.5
430200,株洲市,2015,402.92,23351075,58661,9.5
430200,株洲市,2016,404,24884543,62081,7.85
430200,株洲市,2017,403,11740538,NA,NA
430200,株洲市,2018,403,26315423,65442,7.8
450300,桂林市,1999,479.19,2763149,NA,9.45
450300,桂林市,2000,482.01,3001573,NA,10.1
450300,桂林市,2001,484.73,3297756,NA,NA
450300,桂林市,2002,487.62,3577507,7358,9.2
450300,桂林市,2003,490.47,3882878,7940,9.8
450300,桂林市,2004,493.88,4547642,9240,13.1
450300,桂林市,2005,495.11,5369232,10858,13.5
450300,桂林市,2006,499.29,6070178,12209,12.2
450300,桂林市,2007,504.62,7443201,14828,14.77
450300,桂林市,2008,508.32,8830250,17435,12.93
450300,桂林市,2009,511.63,9405425,18443,13.95
450300,桂林市,2010,518.96,11035587,22842,13.78
450300,桂林市,2011,521.8,13360749,23786,12.2
450300,桂林市,2012,522.1,14850212,30849,13.13
450300,桂林市,2013,521.8,16579048,31761,11.64
450300,桂林市,2014,526.5,18270531,37288,8.02
450300,桂林市,2015,528.97,19429668,39329,7.95
450300,桂林市,2016,534,20548216,41216,6.9
450300,桂林市,2017,534,8119388,NA,NA
450300,桂林市,2018,538,20036055,39507,6.9
441400,梅州市,1999,242.45,1837378,NA,9.93
441400,梅州市,2000,485.15,1759238,NA,7.6
441400,梅州市,2001,486.38,1895468,NA,NA
441400,梅州市,2002,488.32,2046886,4200,8.3
441400,梅州市,2003,490.6,2270363,5917,10.4
441400,梅州市,2004,496.89,2716400,NA,NA
441400,梅州市,2005,498.91,3144589,7666,7.8
441400,梅州市,2006,500.94,3492438,8478,9.8
441400,梅州市,2007,503.36,4106236,9976,12.5
441400,梅州市,2008,505.28,4778840,11604,10.2
441400,梅州市,2009,507.36,5192860,12558,9.8
441400,梅州市,2010,514.75,6128522,14736,14.1
441400,梅州市,2011,1200.9,7075366,16623,13.6
441400,梅州市,2012,521.4,7459800,17425,10.1
441400,梅州市,2013,525,8000148,15238,7.24
441400,梅州市,2014,528.6,8858389,20529,8.5
441400,梅州市,2015,543.79,9597781,22155,8.63
441400,梅州市,2016,551,10455668,24032,7.5
441400,梅州市,2017,550,4191338,NA,NA
441400,梅州市,2018,548,11102133,25367,2.4
450400,梧州市,1999,279.95,1157764,NA,8.18
450400,梧州市,2000,287.4,1270786,NA,8.1
450400,梧州市,2001,289.32,1390514,NA,NA
450400,梧州市,2002,291.35,1531624,5275,10.2
450400,梧州市,2003,293.69,1619978,5538,9.5
450400,梧州市,2004,302.65,1955430,6594,14.2
450400,梧州市,2005,305.43,NA,NA,NA
450400,梧州市,2006,308.22,2704162,8813,14.6
450400,梧州市,2007,310.15,3195739,10565,15.6
450400,梧州市,2008,313.2,4001238,13115,14.9
450400,梧州市,2009,316.18,4536513,14776,17.6
450400,梧州市,2010,326.3,5792817,18567,17
450400,梧州市,2011,327.6,7352445,25394,14.3
450400,梧州市,2012,329.5,8325790,28523,13.6
450400,梧州市,2013,336.2,9917096,29515,19.11
450400,梧州市,2014,340.3,10648152,31293,6.2
450400,梧州市,2015,343.92,10785858,36104,8.3
450400,梧州市,2016,347,11756486,39072,7.6
450400,梧州市,2017,349,6247607,NA,NA
450400,梧州市,2018,352,10298470,33774,1.81
610800,榆林市,1999,329.82,623133,NA,NA
610800,榆林市,2000,331.63,793135,NA,16
610800,榆林市,2001,327.98,926300,NA,NA
610800,榆林市,2002,329.56,1113600,3320,15.2
610800,榆林市,2003,348.21,1381020,3987,14.3
610800,榆林市,2004,349.96,1850400,5287,17.5
610800,榆林市,2005,351.6,3200370,9723,18.1
610800,榆林市,2006,353.24,4394720,13312,17
610800,榆林市,2007,356.58,6723120,20277,20.1
610800,榆林市,2008,353.12,10082610,30243,23
610800,榆林市,2009,359.11,13023080,38906,13.3
610800,榆林市,2010,364.5,17566680,52480,18.3
610800,榆林市,2011,370.7,22922550,68358,15
610800,榆林市,2012,374.6,26698800,79587,12
610800,榆林市,2013,377,28467500,75511,6.62
610800,榆林市,2014,373.8,29205800,86482,9
610800,榆林市,2015,377.46,26212900,77267,4.3
610800,榆林市,2016,382,27730540,81764,6.5
610800,榆林市,2017,385,6984704,NA,NA
610800,榆林市,2018,384,38486190,112845,9
620600,武威市,1999,NA,NA,NA,NA
620600,武威市,2000,NA,NA,NA,NA
620600,武威市,2001,192.24,705247,NA,NA
620600,武威市,2002,187.76,784706,4069,10.4
620600,武威市,2003,187.1,900107,4668,11.8
620600,武威市,2004,187.18,1080216,5595,12.1
620600,武威市,2005,187.18,1418113,7322,12.3
620600,武威市,2006,187.23,1616223,8633,12.3
620600,武威市,2007,188.6,1876523,9885,15.87
620600,武威市,2008,197.6,2101088,11021,12
620600,武威市,2009,198.93,1927902,10068,10.02
620600,武威市,2010,191.26,2287676,10621,13.5
620600,武威市,2011,192,2728506,15007,13.1
620600,武威市,2012,190,3415423,18759,15.1
620600,武威市,2013,188.5,3811838,20168,11.61
620600,武威市,2014,188.9,4059679,22406,9.1
620600,武威市,2015,190.04,4161872,22931,8.7
620600,武威市,2016,191,4617272,25396,8.5
620600,武威市,2017,190,2722793,NA,NA
620600,武威市,2018,189,4692653,25691,4.8
420100,武汉市,1999,740.2,10856837,NA,9.23
420100,武汉市,2000,749.19,12068363,NA,12
420100,武汉市,2001,758.23,13478027,NA,NA
420100,武汉市,2002,768.1,14927435,19792,11.8
420100,武汉市,2003,781.19,16621797,21457,12.1
420100,武汉市,2004,785.9,19560000,24963,14.5
420100,武汉市,2005,801.36,22380000,26238,14.7
420100,武汉市,2006,818.84,25907569,29899,14.8
420100,武汉市,2007,828.21,31419048,35582,15.6
420100,武汉市,2008,833.24,39600819,44290,15.1
420100,武汉市,2009,835.55,46208600,51144,13.7
420100,武汉市,2010,836.73,55659300,58961,14.7
420100,武汉市,2011,262.8,67622000,68315,12.5
420100,武汉市,2012,821.7,80038200,79482,11.4
420100,武汉市,2013,822.1,90512700,110113,13.09
420100,武汉市,2014,827.3,100694800,98000,9.7
420100,武汉市,2015,829.27,109056000,104132,8.8
420100,武汉市,2016,834,119126100,111469,7.8
420100,武汉市,2017,854,134103400,NA,NA
420100,武汉市,2018,884,148472900,135136,8
520500,毕节市,2011,851.7,7378833,11295,16.79
520500,毕节市,2012,858,8779637,13461,15.3
520500,毕节市,2013,870.6,10419300,11962,18.68
520500,毕节市,2014,880.8,12667000,19369,14
520500,毕节市,2015,904.2,14613476,22230,12.9
520500,毕节市,2016,917,16257900,24544,12.1
520500,毕节市,2017,923,3721144,NA,NA
520500,毕节市,2018,930,19214253,28794,10.2
341600,毫州市,1999,NA,NA,NA,NA
341600,毫州市,2000,525.55,1601006,NA,NA
341600,毫州市,2001,530.02,1640174,NA,NA
341600,毫州市,2002,534.84,1724566,3239,5.4
341600,毫州市,2003,539.23,1832512,3538,2.3
341600,毫州市,2004,545.67,2246429,4299,12.1
341600,毫州市,2005,550.14,2650000,5091,9.5
431100,永州市,1999,559.61,2438451,NA,8.02
431100,永州市,2000,563.01,2621423,NA,8.1
431100,永州市,2001,566.47,2492887,NA,NA
431100,永州市,2002,568.13,2713332,4780,9.3
431100,永州市,2003,570.65,2803566,4924,10.6
431100,永州市,2004,571.82,3278510,6544,11.8
431100,永州市,2005,574.86,3612220,7139,11.5
431100,永州市,2006,577.5,4145477,8103,11.8
431100,永州市,2007,580.16,5063922,9887,14
431100,永州市,2008,580.16,5926853,11551,13.3
431100,永州市,2009,586.66,6400361,12471,13.99
431100,永州市,2010,610.65,7670148,14874,14.35
431100,永州市,2011,380.7,9453949,18168,13
431100,永州市,2012,620.3,10595951,20239,11.04
431100,永州市,2013,622.6,11754466,18868,10.93
431100,永州市,2014,630.9,13014528,24295,9.93
431100,永州市,2015,635.28,14181762,26222,9
431100,永州市,2016,645,15658072,28744,7.96
431100,永州市,2017,642,4708548,NA,NA
431100,永州市,2018,645,18056499,33035,7.8
610700,汉中市,1999,364.9,1355178,NA,8.17
610700,汉中市,2000,368.93,1424362,NA,7.8
610700,汉中市,2001,369.51,1530050,NA,NA
610700,汉中市,2002,370.44,1413100,3819,7.2
610700,汉中市,2003,372.1,1634440,4402,9.1
610700,汉中市,2004,373.99,1925310,5161,10.9
610700,汉中市,2005,376.56,2165800,5771,10.6
610700,汉中市,2006,378.17,2467900,7069,10.8
610700,汉中市,2007,379.25,2910899,8319,12.8
610700,汉中市,2008,380.14,3526120,10049,12.5
610700,汉中市,2009,381.55,4156440,11834,14.5
610700,汉中市,2010,381.53,5097030,14697,15.1
610700,汉中市,2011,382.3,6474820,18952,15.5
610700,汉中市,2012,384.3,7545720,22084,15.2
610700,汉中市,2013,386.2,8817300,22843,16.85
610700,汉中市,2014,384.1,9910500,28908,11.6
610700,汉中市,2015,385.21,10648300,31001,9.6
610700,汉中市,2016,384,11564920,33597,9
610700,汉中市,2017,382,4798198,NA,NA
610700,汉中市,2018,381,14718800,42754,9.5
440500,汕头市,1999,448.94,4545900,NA,9.15
440500,汕头市,2000,458.83,4769769,NA,7
440500,汕头市,2001,461.59,4637544,NA,NA
440500,汕头市,2002,479.5,4831587,10268,5.7
440500,汕头市,2003,484.64,5269693,10931,8.8
440500,汕头市,2004,487.52,6037625,12421,10.1
440500,汕头市,2005,491.29,6513573,13196,11.3
440500,汕头市,2006,495.35,7373823,14872,11.6
440500,汕头市,2007,500.82,8501019,17048,12.3
440500,汕头市,2008,506.57,9747835,19384,10.5
440500,汕头市,2009,510.73,10358687,20385,10.7
440500,汕头市,2010,524.11,12089743,23600,13.9
440500,汕头市,2011,164.1,12757412,23596,12
440500,汕头市,2012,532.9,14250138,26231,9.54
440500,汕头市,2013,540,15659049,28998,9.89
440500,汕头市,2014,546.6,17165113,31201,NA
440500,汕头市,2015,550.46,18680251,33732,8.4
440500,汕头市,2016,559,20809729,37390,8.7
440500,汕头市,2017,565,23315759,NA,NA
440500,汕头市,2018,569,25120504,44672,6.9
441500,汕尾市,1999,476.13,1615402,NA,7.54
441500,汕尾市,2000,296,1446309,NA,5.8
441500,汕尾市,2001,299.5,1552966,NA,NA
441500,汕尾市,2002,302.53,1686717,6749,9.5
441500,汕尾市,2003,306.4,1869331,7360,13
441500,汕尾市,2004,311.67,2123059,8482,14.8
441500,汕尾市,2005,315.36,2109840,7608,16.2
441500,汕尾市,2006,323.23,2475548,8831,15.7
441500,汕尾市,2007,329.86,2912525,10256,18.5
441500,汕尾市,2008,335.99,3502293,12130,15.8
441500,汕尾市,2009,340.61,3900405,13363,16.3
441500,汕尾市,2010,344.98,4650789,15787,18.1
441500,汕尾市,2011,926.8,5505542,18682,14
441500,汕尾市,2012,347.2,6104079,20608,13.5
441500,汕尾市,2013,352.5,6717548,19030,10.05
441500,汕尾市,2014,359.1,7169931,23928,8.9
441500,汕尾市,2015,358.96,7620631,25283,8.1
441500,汕尾市,2016,362,8284882,27351,7
441500,汕尾市,2017,363,2241362,NA,NA
441500,汕尾市,2018,356,9203183,30825,8
320000,江苏省,1999,7009.08,76373879,NA,11.41
320000,江苏省,2000,7065.62,84045615,NA,9.7
320000,江苏省,2001,7097,93979217,NA,NA
320000,江苏省,2002,7127.33,106678674,NA,NA
320000,江苏省,2003,7164.22,127479436,NA,NA
320000,江苏省,2004,7206.07,NA,NA,NA
320000,江苏省,2005,7252.88,NA,NA,NA
320000,江苏省,2006,7317.71,NA,NA,NA
320000,江苏省,2007,7354.08,NA,NA,NA
320000,江苏省,2008,7388.63,NA,NA,NA
320000,江苏省,2009,7419.23,NA,NA,NA
320000,江苏省,2010,7466.6,NA,NA,NA
320000,江苏省,2011,7514.2,495125525,NA,NA
320000,江苏省,2012,7553.5,557581400,NA,NA
320000,江苏省,2013,7616.8,612425657,80402,9.84
320000,江苏省,2014,7684.7,668142400,1049497,NA
320000,江苏省,2015,7717.59,97207700,118171,9.3
320000,江苏省,2016,NA,NA,NA,NA
320000,江苏省,2017,NA,NA,NA,NA
320000,江苏省,2018,NA,NA,NA,NA
360000,江西省,1999,2179.08,11238861,NA,44.01
360000,江西省,2000,4164.43,18680634,NA,85.4
360000,江西省,2001,4211.99,20427373,NA,NA
360000,江西省,2002,4231.62,22863095,NA,NA
360000,江西省,2003,4305.78,26426275,NA,NA
360000,江西省,2004,4363.65,NA,NA,NA
360000,江西省,2005,4389.66,NA,NA,NA
360000,江西省,2006,4458.7,NA,NA,NA
360000,江西省,2007,4525.58,NA,NA,NA
360000,江西省,2008,4584.97,NA,NA,NA
360000,江西省,2009,4643.36,NA,NA,NA
360000,江西省,2010,4695.87,NA,NA,NA
360000,江西省,2011,4752.6,115210906,NA,NA
360000,江西省,2012,4803.5,129472140,NA,NA
360000,江西省,2013,4819.1,143411523,29760,10.77
360000,江西省,2014,4923.3,157540401,453814,NA
360000,江西省,2015,4914.48,NA,NA,NA
360000,江西省,2016,NA,NA,NA,NA
360000,江西省,2017,NA,NA,NA,NA
360000,江西省,2018,NA,NA,NA,NA
440700,江门市,1999,379.84,5146937,NA,10.3
440700,江门市,2000,380.85,5675106,NA,15.3
440700,江门市,2001,380.74,6151585,NA,NA
440700,江门市,2002,381.27,6608232,17344,10.3
440700,江门市,2003,381.98,7300825,19131,11.1
440700,江门市,2004,385.53,8345574,21872,12.2
440700,江门市,2005,386.24,8053737,19636,12.8
440700,江门市,2006,387.34,9418767,22936,15.6
440700,江门市,2007,388.38,11070736,26882,15.1
440700,江门市,2008,389.93,12805877,30973,10.8
440700,江门市,2009,391.52,13408813,32139,9.7
440700,江门市,2010,392.28,15704191,37313,14.5
440700,江门市,2011,370,18306373,41063,13
440700,江门市,2012,391.8,18803941,42028,8.1
440700,江门市,2013,393,20001764,50895,6.37
440700,江门市,2014,393.4,20827636,46237,7.8
440700,江门市,2015,391.41,22400243,49608,8.4
440700,江门市,2016,394,24187806,53374,7.4
440700,江门市,2017,396,14192763,NA,NA
440700,江门市,2018,399,29004073,63328,7.8
341700,池州市,1999,NA,NA,NA,NA
341700,池州市,2000,153.7,581223,NA,NA
341700,池州市,2001,154.44,619052,NA,NA
341700,池州市,2002,154.77,669749,4332,7.7
341700,池州市,2003,154.91,755027,4876,9.8
341700,池州市,2004,155.4,924253,7102,13
341700,池州市,2005,156.31,1101800,8719,13.3
341700,池州市,2006,157.09,1300900,10007,13.95
341700,池州市,2007,158.02,1580091,10949,15.16
341700,池州市,2008,158.93,1924000,14147,16
341700,池州市,2009,159.88,2455896,17295,15.1
341700,池州市,2010,160.46,3008439,21437,16.1
341700,池州市,2011,161.4,3724882,26345,12.96
341700,池州市,2012,161.9,4174466,29471,12.3
341700,池州市,2013,161.9,4622452,28534,10.73
341700,池州市,2014,160.6,5171690,36267,9.18
341700,池州市,2015,161.61,5447404,38014,8.5
341700,池州市,2016,162,5890196,40919,8.13
341700,池州市,2017,162,3508409,NA,NA
341700,池州市,2018,162,6849253,46865,5.66
210100,沈阳市,1999,677.08,10131885,NA,9.96
210100,沈阳市,2000,685.1,11191428,NA,10.3
210100,沈阳市,2001,689.34,12364727,NA,NA
210100,沈阳市,2002,688.92,14000238,20316,13.1
210100,沈阳市,2003,689.1,16033795,23271,14.2
210100,沈阳市,2004,693.87,19006886,27487,15.5
210100,沈阳市,2005,698.57,20841339,29935,16
210100,沈阳市,2006,703.56,25196338,35940,16.74
210100,沈阳市,2007,709.77,32211508,45582,22.75
210100,沈阳市,2008,713.51,38604745,54248,16.31
210100,沈阳市,2009,716.55,42685137,54654,14.05
210100,沈阳市,2010,719.6,50175427,62357,14.13
210100,沈阳市,2011,722.7,59157142,72648,12.29
210100,沈阳市,2012,724.8,66025865,80480,9.96
210100,沈阳市,2013,727.1,71585745,98467,8.42
210100,沈阳市,2014,730.8,70987051,85816,5.95
210100,沈阳市,2015,730.41,72723051,87734,3.35
210100,沈阳市,2016,734,55464498,66893,NA
210100,沈阳市,2017,737,51481026,NA,NA
210100,沈阳市,2018,746,62923981,75766,5.41
130900,沧州市,1999,659.12,4225325,NA,10.26
130900,沧州市,2000,668.97,4613449,NA,10.5
130900,沧州市,2001,673.55,4872054,NA,NA
130900,沧州市,2002,677.42,5313289,8065,10.3
130900,沧州市,2003,680.17,6288615,9496,12.1
130900,沧州市,2004,679.36,7741155,11659,15.3
130900,沧州市,2005,684.75,11307973,16581,17
130900,沧州市,2006,690.85,12816666,18658,15.2
130900,沧州市,2007,700.2,14653827,21205,13.7
130900,沧州市,2008,710.1,17161616,24665,13
130900,沧州市,2009,717.5,18012287,25719,11.3
130900,沧州市,2010,730.89,22031199,31091,14.5
130900,沧州市,2011,734.8,25851998,36053,12.3
130900,沧州市,2012,744.4,28124212,38949,10.6
130900,沧州市,2013,754.3,30129850,39960,7.13
130900,沧州市,2014,768.4,31333822,42676,8
130900,沧州市,2015,774.36,33206328,44819,7.7
130900,沧州市,2016,780,35446800,47425,7.9
130900,沧州市,2017,778,8667928,NA,NA
130900,沧州市,2018,783,36764121,48562,6.4
130000,河北省,1999,6602.14,48990903,NA,9.57
130000,河北省,2000,6670.93,53541983,NA,10
130000,河北省,2001,6291.96,54856090,NA,NA
130000,河北省,2002,6741.72,63593970,NA,NA
130000,河北省,2003,6781.82,73713491,NA,NA
130000,河北省,2004,6821.13,NA,NA,NA
130000,河北省,2005,6864.65,NA,NA,NA
130000,河北省,2006,6939.12,NA,NA,NA
130000,河北省,2007,7030.8,NA,NA,NA
130000,河北省,2008,7137.85,NA,NA,NA
130000,河北省,2009,7216.55,NA,NA,NA
130000,河北省,2010,7298.04,NA,NA,NA
130000,河北省,2011,7344.8,246115694,NA,NA
130000,河北省,2012,7416.6,268117117,NA,NA
130000,河北省,2013,7424.6,283394598,38168,5.7
130000,河北省,2014,7592.7,295077417,436677,NA
130000,河北省,2015,7650.83,NA,NA,NA
130000,河北省,2016,NA,NA,NA,NA
130000,河北省,2017,NA,NA,NA,NA
130000,河北省,2018,NA,NA,NA,NA
410000,河南省,1999,7552.62,40103584,NA,6.88
410000,河南省,2000,9462.29,50247696,NA,23.9
410000,河南省,2001,9538.63,55276026,NA,NA
410000,河南省,2002,9617.5,61234000,NA,NA
410000,河南省,2003,9702.25,69237947,NA,NA
410000,河南省,2004,9821.87,NA,NA,NA
410000,河南省,2005,9943.45,NA,NA,NA
410000,河南省,2006,10113.22,NA,NA,NA
410000,河南省,2007,10295.81,NA,NA,NA
410000,河南省,2008,10447.4,NA,NA,NA
410000,河南省,2009,10595.24,NA,NA,NA
410000,河南省,2010,10949.77,NA,NA,NA
410000,河南省,2011,8625.7,268476584,NA,NA
410000,河南省,2012,11153.2,292314747,NA,NA
410000,河南省,2013,10880.3,320552450,29463,9.66
410000,河南省,2014,11121,347630935,651664,NA
410000,河南省,2015,11103.25,NA,NA,NA
410000,河南省,2016,NA,NA,NA,NA
410000,河南省,2017,NA,NA,NA,NA
410000,河南省,2018,NA,NA,NA,NA
451200,河池市,1999,NA,NA,NA,NA
451200,河池市,2000,NA,NA,NA,NA
451200,河池市,2001,NA,NA,NA,NA
451200,河池市,2002,379.51,1446067,3815,NA
451200,河池市,2003,381,1432723,3768,6.9
451200,河池市,2004,383,1744381,4566,13.75
451200,河池市,2005,382.78,2069592,5405,13.5
451200,河池市,2006,389.16,2488920,6449,14.07
451200,河池市,2007,396.99,3193089,8486,16.7
451200,河池市,2008,404.57,3673139,9667,13.01
451200,河池市,2009,409.55,3827713,9949,8.18
451200,河池市,2010,399.19,4687372,13912,12.53
451200,河池市,2011,420.4,5119613,15141,4.09
451200,河池市,2012,411.6,4927088,14472,-0.7
451200,河池市,2013,413.7,5286188,12769,7.29
451200,河池市,2014,419.9,6013922,17474,8.09
451200,河池市,2015,424.54,6180346,17841,4.5
451200,河池市,2016,429,6571808,18842,4.9
451200,河池市,2017,430,2565998,NA,NA
451200,河池市,2018,433,7882999,22302,6.37
441600,河源市,1999,132,2726750,NA,11.09
441600,河源市,2000,321.94,913416,NA,11.3
441600,河源市,2001,324.91,1023440,NA,NA
441600,河源市,2002,331.73,1162853,3542,15.2
441600,河源市,2003,334.13,1368518,4111,16.9
441600,河源市,2004,333.21,1730575,5187,17.9
441600,河源市,2005,337.36,2049360,7488,22.8
441600,河源市,2006,341.26,2643088,9495,27.9
441600,河源市,2007,335.43,3280853,11710,22.6
441600,河源市,2008,346.64,3941331,13860,11
441600,河源市,2009,348.98,4054956,13928,10.1
441600,河源市,2010,358.39,4751396,16301,13.3
441600,河源市,2011,876.6,5792866,19505,13.1
441600,河源市,2012,355.1,6152596,20536,11.6
441600,河源市,2013,361,6803296,18846,10.58
441600,河源市,2014,365.3,7689506,25208,10.9
441600,河源市,2015,366.41,8100793,26401,8.1
